id,path,predicted_sentence,error_message,error_type
1411,1064-71.wav,Bollywood muxlislari uchun Armaan Malik romantika shahzodasidir.,,
1412,1044-51.wav,Bangadeshning janubiy qirg'oqlari kesishgan joyda Mahasen siklonining boshlanishi oqibatida odamlar evakuatsiya qilinmoqda.,,
1413,1028-104.wav,"Suvgacha sotib olamiz, ammo butun tirikchiligimiz bilasizmi nima? Birgina mana shu eski furushlikning orqasidan o'tayapti, deydi qahramonimiz.",,
1414,1061-13.wav,"O'zbek mumtoz qo'shiqchiligi eng yorqin yulduzlaridan biri, O'zbekiston xalq artisti Ortiq Otajonov 1947-yil 30-yanvarda Xorazm viloyati Bog'ot tumani Xitoy qishlog'ida tug'ilgan.",,
1415,1053-88.wav,"Amerika davlat kotibining ta'kidlashicha, shuning uchun ham Suriyada yana bir bor kimyoviy qurol qo'llanilishida Rossiya aybdor.",,
1416,1015-06.wav,Aktobedada 52 o'zbekistonlikning umriga zomin bo'lgan fojiaga doir yangi tafsilotlar chiqmoqda.,,
1417,1004-48.wav,"Ma'muriy javobgarlik to'g'risidagi kodeksga kiritilgan o'zgartirishga ko'ra, endilikda epidemiyalarga qarshi kurash qoidalarini buzish bilan bog'liq ma'muriy ishlar ichki ishlar organlari tomonidan ham ko'rib chiqilishi mumkin.",,
1418,1060-13.wav,"Masjid ochilish marosimida Rossiya, Turkiya va Falastin davlat rahbarlari va minglab musulmonlar ishtirok etgan. Masjidda 30 000 odam bir vaqtning o'zida namoz o'qishi mumkin.",,
1419,1063-15.wav,AQSH Prezidenti Donald Tramp Vyetnamda o'tgan Osiyo-Tinch okeani iqtisodiy hamkorligi sammitidagi qisqa uchrashuvlar davomida Rossiya rahbari Vladimir Putin bilan yaxshi muloqot qilganini aytdi.,,
1420,1035-73.wav,O'zbekistonlik taniqli inson huquqlari himoyachisi Surat Ikromov 76 yoshida Toshkentdagi uyida vafot etdi.,,
1421,1014-38.wav,O'zbekistonda matbuotda e'lon qilingan maqolalarni yuqoridan qo'ng'iroq bilan o'chirtirib tashlash odati hali ham mavjud.,,
1422,1063-12.wav,"Bundan tashqari, O'zbekkonsert rahbari Ramazon sahari va iftorlik suratlarini ulashayotgan hamda soqol qo'ygan qo'shiqchilarni ham tanqidga tutgan.",,
1423,1038-47.wav,"""Turkiyadagi voqealar biz uchun imtihon bo'ldi"", deb aytgan bosh vazir Rajab Toyyib Erdog'on boshqaruvdagi Adolat va Taraqqiyot partiyasi yig'ilishida.",,
1424,1046-60.wav,Bu Qirg'izistondagi Zahiriddin Muhammad Bobur nomidagi O'sh davlat akademik o'zbek musiqali drama teatri direktori va bosh rejissori Nabijon Mamajonovga berilgan ilk savol bo'ldi.,,
1425,1033-40.wav,Qariyb 40 kundan buyon Rossiya-Qozog'iston chegarasi yaqinidagi ochiq dalada yashayotgan muhojirlar orasida 50 dan ortiq abituriyentlar ham bor.,,
1426,1052-07.wav,Rossiya mudofaa vaziri Putinga Qozog'istondan chiqib ketayotganliklarini aytdi. Qozog'istonda hibsga olingan minglab odamga nima bo'lgani ma'lum bo'ldi.,,
1427,1016-100.wav,Yo'l azobini ko'tara olmaganlarning jasadlari poyezdlarda dahshatli iz qoldirgan.,,
1428,1018-91.wav,Eron Amerika prezidenti Trampni hibsga olish haqida buyruq bergan.,,
1429,1016-65.wav,"Ajdodlarimiz bizni qanday yaratishgan? Kim bilan yaqinlik qilishgan? Deylik, qanday o'pishgan?",,
1430,1022-12.wav,"""Umid qilamanki, xotinim tez jon bergandir"", dedi Jitomirlik Oleg. Rossiya hujumida uning rafiqasi halok bo'ldi, uyi buzildi.",,
1431,1020-52.wav,"Britaniyaning nufuzli nashrlardan biri bo'lmish The Guardian gazetasining yozishicha, Buxorodagi Chashmai Ayyub maqbarasidan bir parcha Londonda paydo bo'lgan.",,
1432,1048-100.wav,"4-aprel kuni O'zbekiston Prezidenti tomonidan imzo chekilgan qonunda qiyno'qqa solish va boshqa shafqatsiz, g'ayriinsoniy yoki qadr-qimmatni kamsituvchi muomalaga nisbatan javobgarlik oshirildi.",,
1433,1055-115.wav,"Super tarqatuvchilar fanda rasman ishlatiluvchi atama emas, biroq o'z nomi bilan ular biror kasallikni ko'plab odamlarga yuqtiruvchi shaxslardir.",,
1434,1019-04.wav,"Tojikiston parlamenti ""Millat rahnamosi"" maqomi berilgan Prezident Rahmonni amalda umrbod prezidentligini ham kafolatga qo'yish harakatiga tushgan.",,
1435,1005-44.wav,Toshkentning ayrim tug'ruqxonalarida chaqaloqlar sham va uyali telefon yorug'ida dunyoga kelmoqda.,,
1436,1050-96.wav,O'zbekistonliklar Rossiyaning Ukrainadagi urushi to'g'risidagi yangiliklarni asosan Rossiya telekanallari va matbuotidan olayotgani aytiladi.,,
1437,1019-53.wav,Politsiya odamlarga hujum qilgan ikki kishini otib o'ldirgan. Londonda hujum ortidan maxsus amaliyotlar o'tkazilmoqda.,,
1438,1021-44.wav,Afg'onistondan otilgan raketalar Tojikiston hududida portlagani uchun Afg'oniston kechirim so'ragan.,,
1439,1055-70.wav,"Xabarlarga ko'ra, O'zbekiston aholisining to'rtdan bir qismi Rossiyaning Odnoklassniki.ru ijtimoiy tarmog'idan foydalanadi.",,
1440,1042-39.wav,"Toshkentda o'tkazayotgan videoselektor yig'ilishini bo'lib bo'lsada, xushxabarni hammaga o'qib eshittirdi. Bunaqasi mamlakat tarixida bo'lmagan.",,
1441,1029-54.wav,Bu zarbalar Rossiya hukumati uchun sharmandalik ekanligi aytilmoqda.,,
1442,1038-18.wav,"Xitoy uyg'urlarning madaniyati, tili va dinini yo'q qilish uchun ularni muntazam ravishda maxsus lagerlarga joylashtirmoqda.",,
1443,1025-11.wav,"Prezident Mirziyoyev O'zbekiston yoshlariga islom dinini o'rgatish, yoshlarni turli buzg'unchi g'oyalardan asrash muhim ekanini urg'ulamqda.",,
1444,1016-61.wav,"Andijonlik 24 yoshli tadbirkor Jasur Tojiddinov Turkiya va Makedoniyada biznes yuritmoqda. U o'tgan yili vatanida ish qila olmagach, Yevropaga yo'l olganini aytadi.",,
1445,1014-68.wav,Sovetlar qulashidan so'ng avval shaffof bo'lgan chegaralar endilikda qattiq qo'riqlanadi va nazorat nuqtalaridan o'tish oson ish emas.,,
1446,1047-72.wav,Saida Mirziyoyeva va Ivanka Trump: qiyoslar qanchalik to'g'ri? O'zbekiston Prezidenti to'ng'ich qizining Ivanka Trump bilan Dubaydagi uchrashuvi kiberfazoda bergan aks-sadolar xuddi shu kabi fikrlarga zamin yaratgan.,,
1447,1061-18.wav,Bu haqda BBC O'zbek xizmati bilan suhbatida Bobur Xalqaro jamg'armasi rahbari Zokirjon Mashrabov bildirdi.,,
1448,1027-87.wav,"""Dunyo va taqdirlar"" hatto homilador kelinchakni ham otishdi. Asli o'zbekistonlik jurnalist jon va non ilinjida o'z mamlakatini tashlab qochgan suriyalik qochqinlar bilan suhbatlashishga muvaffaq bo'ldi.",,
1449,1054-100.wav,Bugungi U.S. News & World Report'dan e'tibori Britaniyada chop etiladigan Guardian va xalqaro biznes nashri Forbes jurnalida nashr qilingan ikki maqolaga qaratilgan.,,
1450,1041-02.wav,"Afg'oniston shimolidagi Balx viloyatida dunyodagi eng muhim tarixiy ahamiyatga molik nuqtalar mavjud. Qadimiy Balx esa ""shaharlar onasi"" deb tanilgan.",,
1451,1067-02.wav,"""Ko'rinishimiz boshqacha, bu esa bizni tanib olishlari, ta'qiblashlari va hujum qilishlarini osonlashtiradi"", deydi Rovshan G'aznaviy.",,
1452,1009-57.wav,Sobiq Sovet Ittifoqining ba'zi respublikalarida Ikkinchi jahon urushida Olmoniya fashizmi ustidan qozonilgan g'alabaning 66 yilligi nishonlandi.,,
1453,1011-58.wav,"Shuhra onasi Favziya Kufiydan ""Ko'zingizni yummang"" deb o'tinar, ""Sizsiz nima qilaman?"" deb so'rardi.",,
1454,1034-68.wav,Mustaqil O'zbekistonning ilk prezidenti xotirasi uchun uning bevasi Tatyana Karimova va keyinchalik qizi Lola Karimova-Tillyayeva tomonidan ta'sis etilgan Karimov fondi iqtidorli yigit-qizlarning xorijda ta'lim olishini moliyalashtirish bo'yicha tanlov e'lon qildi.,,
1455,1040-36.wav,Shu kunlarda Kanadaning Toronto shahrida o'zining 50 yoshlik yubileyini qutlayotgan Baxtiyor Shoxnazarov Asaka shahrida ko'p bolali haydovchi oilasida dunyoga kelgan.,,
1456,1023-71.wav,25 yashar irlandiyalik yuk mashina haydovchisi qotillikda gumon qilinib hibsga olindi.,,
1457,1004-28.wav,"Jinsiy quvvatni oshiruvchi bitta taom bo'lsa, uning bozori juda chaqqon bo'lardi.",,
1458,1007-116.wav,Britaniyada hukumat O'zbekistondan paxta sotib olinishi to'xtatilishi talabi bilan sudga tortilmoqda.,,
1459,1020-66.wav,"Toshkentdan taniqli futbol eksperti Axbor Imomxo'jayevning aytishicha, guruh bosqich bellashuvlarida Ispaniya va Gollandiyaga qarshi to'p surishiga to'g'ri kelayotgani uchun ham eng qiyini Avstraliyaga bo'ladi.",,
1460,1036-32.wav,"BBC o'tkazgan tadqiqot natijalariga ko'ra, shu yilning noyabr oyida jahon bo'ylab mamlakatlarda jihodchilar hujumlari oqibatida 5000 dan ortiq inson o'ldirilgan.",,
1461,1030-12.wav,IShID esa Mosulda shahar ramzi va o'z yo'lboshchisi Yaqin Sharqdagi islomiy xalifatlarini e'lon qilgan qadimiy masjidgacha vayron qilgan.,,
1462,1064-69.wav,"Rasmiy xabarlarga ko'ra, bundan keyin O'zbekistonda ta'lim, sog'liqni saqlash tizimi xodimlari majburiy mehnat va jamoat ishlariga jalb qilinmaydi.",,
1463,1003-23.wav,"G'azab, alam va ilojsizlikka botgan yigit shaxsini oshkor qilmagan holda o'z hikoyasini boshqalarga yetkazishga qaror qildi.",,
1464,1002-101.wav,"Turkiya harbiy kuchlariga ko'ra, mamlakatdagi yirik siyosiy korrupsiya janjal manzarasi ostida siyosiy bahsga aralashishni istamaydi.",,
1465,1054-31.wav,"O'spirin qizlari Londondagi maktabdagi o'qishini tashlab Suriyaga ketib qolgan oilalar xabardor bo'lishicha, uch qizdan ikkitasi turmushga chiqarilgan.",,
1466,1034-72.wav,"Bahriddinning aytishicha, o'zlarining to'ylarini shu yil sentyabrida o'tkazishni mo'ljallab yurganlar, biroq mahalla faollarining tashabbusi bilan to'y tadoriklari tezlashib ketgan.",,
1467,1052-63.wav,O'zbekistonda koronavirusga chalinganlar soni rasman 88 taga chiqdi.,,
1468,1063-18.wav,"Tojikiston rasmiylari xabar qilishicha, 2018-yili yana bir ulkan alyuminiy zavodining qurilishi boshlanadi.",,
1469,1056-03.wav,O'zbekistonda ayollarga qarshi zo'ravonlik mavzusi yana diqqat markazida.,,
1470,1041-01.wav,"Har ikki davlat mas'ullariga ko'ra ham Turkiya va ham Gretsiya jabr ko'rgan. Zilzilada ikki kishi qurbon bo'lgan, kamida 100 kishi yaralangan.",,
1471,1033-57.wav,Politsiya tomonidan musulmon erkaklarni kaltaklash videosi ijtimoiy tarmoqlarda tarqalib ketdi.,,
1472,1037-95.wav,Rossiya hukumati mulozimlari va ularning oila a'zolari bu yil qariyb 2 milliard rubl ishlashgan. Bu pullarning yarmidan ko'pi Kreml'dagi uchta oila hissasiga to'g'ri keladi.,,
1473,1030-06.wav,Suriyadagi o'zbeklar qaytarilgan vatanga men kiritilmayapman.,,
1474,1036-72.wav,"AQSH qo'shinlarining Afg'onistondagi qo'mondoni, general Petreusning ogohlantirishicha, 11-sentyabr hujumlarining 9 yilligi sanasi munosabati bilan Qur'on nusxasini yoqish qarori ittifoqchi kuchlarga xavf tug'dirishi mumkin, sababi bu hodisaga butun musulmon dunyosining g'azabi qo'ziydi.",,
1475,1014-30.wav,Bor-yo'g'i bir necha kunning o'zida Ispaniyadan tortib Finlandiya va Rossiyaga qadar ustma-ust hujumlarga sahna bo'ldi.,,
1476,1028-28.wav,Olmoniya kansleri Angela Merkel Rossiyaning Ukrainaga qarshi amallari Yevropada o'rnatilgan tinch tartibni tahdid ostiga qo'yishi va xalqaro qonunlarni buzishini aytgan.,,
1477,1016-15.wav,Janubiy Jalolobod viloyatining Suzoq tumanida ovqatdan zaharlanib kasalxonaga murojaat qilganlar soni 138 kishiga yetganligi aytilmoqda.,,
1478,1028-90.wav,"MFH raisi Rustam Inoyatovning lavozimdan olinganidan ikki kun o'tib, bir oydan beri muallaq qolayotgan ishda siljish bo'lgan.",,
1479,1041-76.wav,Belorussiyadagi noinsoniy munosabat tufayli nom chiqargan hibsda tutib turish markazidan ozod qilingan insonlar 9-avgustdagi natijasi bahsli bo'lib qolayotgan prezidentlik saylovidagi ovoz berishdan keyingi kunlarda qo'lga olinganlarga shafqatsiz hujumlar va kaltaklanishlar tafsilotini oshkor qilmoqdalar.,,
1480,1043-98.wav,Vaksina birinchilardan bo'lib ularda ham sinalyapti.,,
1481,1059-68.wav,"Registan.net blogerlar sahifasida o'zini Aleksandr deya taqdim etgan Britaniyadagi tadqiqotchi nomidan chop etilgan maqolada aytilishicha, O'zbekistonda yaqin orada erkin va ozod saylovlar bo'lib o'tmaydigan ko'rinadi.",,
1482,1061-74.wav,"Shvetsiyaning bir necha shaharlarida o'ta shaddod o'ng qanot migrantlarga qarshi guruh tomonidan musulmonlarning muqaddas Qur'oni Karim kitobini yoqish rejasi e'lon qilingach, tartibsizliklar boshlanib ketgan va hozirgacha o'nlab odamlar hisbga olingan.",,
1483,1055-81.wav,Jurnalist Bobomurod Abdullayevning onasi Gavhar Madaminova Prezident Shavkat Mirziyoyevga murojaat qildi.,,
1484,1068-30.wav,"BMTning Qochqinlar masalalari bo'yicha Oliy komissari boshqarmasi 2018-yilda urush, ta'qiblar va inqirozlar tufayli 70.8 million inson o'z yashash joyini tashlab chiqishga majbur bo'lganini aytmoqda.",,
1485,1048-104.wav,"Time jurnalining ""Dunyoning eng nufuzli 100 odami"" ro'yxatiga kirgan olim qarishni muqarrar hodisa hisoblamaydi.",,
1486,1012-64.wav,Zarin moddasi bombasi ostida qolgan suriyalik o'shandan beri uyiga qayta olmaydi.,,
1487,1002-89.wav,Hukumat nima sababdan o'nlab yillar davomida nonga nisbatan ushlab turgan subsidiyani bekor qildi? Narxlar ko'tarilishi ijtimoiy himoyaga muhtojlarga qanday ta'sir qiladi?,,
1488,1052-38.wav,Keyingi bir yilu to'rt oy davomida Rossiyaning faqatgina Moskva shahri va Moskva viloyatida 500 nafardan ortiq tojikistonlik mehnat muhojiri va muhojirlarning bolalari dunyodan o'tgan.,,
1489,1053-44.wav,Shu oy Prezident Karimovning O'zbekistonda hokimiyat tepasiga kelganiga 25 yil to'ldi.,,
1490,1059-55.wav,O'tgan juma kuni yuz bergan hodisa ortidan BBC boshqarma matbuot xizmati bilan bog'langanda bayonot dushanba kuni berilishi aytilgandi.,,
1491,1060-14.wav,"Kuzatuvchilar ko'ra, yangi masjid namoz vaqti joy yetishmaslik muammosini yechmaydi.",,
1492,1020-34.wav,17-iyundan Yevropa Ittifoqi sanksiyalarining taqiqlangan tovarlarni Rossiyaga olib kirish va tranzitni taqiqlash haqidagi choralari kuchga kirdi. Litva o'zining hududidan Rossiyaning Boltiq dengizi sohilidagi Kaliningrad viloyatiga tranzitni cheklashini ma'lum qildi.,,
1493,1063-99.wav,"Al-Qoida, o'z vaqtida O'zbekiston Islomiy Harakatining ham yaqin ittifoqchisi bo'lgan Ayman az-Zavahiriyning nega Afg'onistonda bo'lgani sababi hozircha ma'lum emas.",,
1494,1014-111.wav,Nima uchun matn majmui izohlaydi?,,
1495,1001-39.wav,"Marsga yuborilgan missiyalarning qariyb yarmi muvaffaqiyatsiz yakunlangani haqida ko'p gapiriladi, ammo Marsga safarlarning nechtasi muvaffaqiyatli va nechtasi muvaffaqiyatsiz chiqqanini hisoblash bir qarashda oson tuyilsada ancha murakkab ish.",,
1496,1041-50.wav,"Qirg'izistonning janubiy poytaxti hisoblanmish O'sh shahrida so'nggi bir oy ichida 10 nafar inson terrorchi guruhlarga aloqadorlikda gumonlanib, xavfsizlik xizmatlari tomonidan qo'lga olingan.",,
1497,1052-93.wav,Afg'oniston mahkamasi Qur'onni yoqqanlikda ayblanib shafqatsiz kaltaklangan va yoqilgan ayolning qotilligi bo'yicha to'rt kishini o'limga hukm etgan.,,
1498,1028-82.wav,Janubiy Afrika hukumati oila to'g'risidagi qonunni isloh etmoqda va ayollarga ham ko'p erli bo'lish imkoniyatini bermoqchi.,,
1499,1007-83.wav,"Turkmaniston va O'zbekistonning o'ta repressiv siyosati 2013-yilning 23-24-aprel kunlari sinchkovlik bilan ko'rib chiqiladi, deya xabar beradi Human Rights Watch.",,
1500,1014-91.wav,"BBC O'zbek xizmatining ""Ustozi saboqlari"" deb nomlangan multimedia loyihasida biz muhtaram ustoz, taniqli navoiyshunos olim Azizxon Qayyumovdan Hazrati Navoiy ijodidan saboqlar uyushtirib berishni iltimos qildik.",,
1501,1019-99.wav,"BMT Inson huquqlari bo'yicha Oliy komissarligi uzoq kutilgan Shinjondagi vaziyat haqidagi hisobotini e'lon qildi, Xitoy hukumatining uyg'ur va boshqa musulmonlarga nisbatan yuritayotgan siyosati insoniyatga qarshi jinoyat deb ko'rilishi mumkinligini bildirdi.",,
1502,1047-93.wav,"O'zbeklar va dunyo prezident va'da berdi. Oddiy xalq nima deydi? Birlariga ko'ra noumid shayton, boshqasi esa hammasi prezidentning xohishiga bog'liq demoqda.",,
1503,1063-39.wav,"U Xo'janddan 7-8 chaqirim masofada, Bo'ston shahri hududida, Somon, Karvon, Barakat kabi yirik bozorlar bilan yonma-yon joylashgan.",,
1504,1035-70.wav,Shimoliy Koreya Amerikaning Tinch okeani havzasidagi Guam harbiy bazasini raketa hujumiga tutish masalasini ko'rib chiqmoqda.,,
1505,1012-35.wav,Toshkent shahar hokimiyati Jahongir Ortiqxo'jayevning 15-aprel kuni faollar bilan yig'ilishga nima uchun kelmaganiga izoh berdi.,,
1506,1046-91.wav,"O'zbekistonda bu yilgi paxta yig'im-terimiga safarbarlik e'lon qilinarkan, joylardan kollej va litseylarning 18 ga to'lmagan talabalarini paxtaga jalb etmaslik to'g'risida buyruq berilgani haqida xabarlar kelmoqda.",,
1507,1003-73.wav,Al-Qoidaning sobiq rahbari Usama bin Lodindan 29 million dollarlik meros qolgan.,,
1508,1036-73.wav,O'zbekistonlik fotograf va jurnalist Timur Karpov Toshkent viloyati Buka tumanidagi paxtakorlar sharoitlarini suratga olgani uchun uzoq vaqt militsiya bo'limida ushlangan va do'pposlangan.,,
1509,1060-37.wav,"Bir kuni oliy ma'lumotli, poytaxtda 10 yildan ziyod katta bir dargohda ishlagan tanishim taqdir taqozosi bilan viloyatning o'zi tug'ilib-o'sgan tumaniga qaytib kelgach, ish topa olmayotgani haqida gapirib berganida, to'g'risi, ishonmagandim.",,
1510,1056-44.wav,Hozir antropologiyani o'rganmoqda. Linsey ham xorijiy jurnalistikaga qiziqadi.,,
1511,1048-20.wav,"Tojikiston Prezidenti Imomali Rahmon xalqiga yangi tug'ilgan chaqaloqlarni ""mulla"", ""xon"", ""to'ra"", ""shayx"" kabi tojiklarning milliy madaniyatiga begona so'zlar bilan ism qo'yishni taqiqlaydigan qonunni imzolagan.",,
1512,1050-45.wav,Navoiy viloyat hokimi Qobul Tursunov o'rinbosarlariga olib bergan 8 ta Malibu 2 rusumli mashinalar masalasiga izoh berdi.,,
1513,1004-36.wav,Rossiyadan tezroq keting.,,
1514,1062-06.wav,"Parijdagi mahkama Beziye shahri hokimi Robert Menarni nafrat uyg'otishda aybdor deb topib, 2000 yevroga jarimaga tortgan.",,
1515,1060-24.wav,Shou shuvli tayinlov: Britaniya musulmonlarini ilk bor ayol kishi boshqaradi. Zara Muhammad mamlakatdagi birinchi muslima peshvoga aylandi. U Britaniya musulmonlar kengashining yangi bosh kotibi etib saylandi.,,
1516,1022-03.wav,Avdiyivka shahri Donetsk viloyatining ukrainlar nazorati ostidagi hududida joylashgan.,,
1517,1023-92.wav,"Unga vazifasini suiiste'mol qilish va noqonuniy boylik orttirishdan to qotillikkacha, garovga olish va ommaviy tartibsizlik tashkillashtirish ayblari qo'yilgan.",,
1518,1011-80.wav,Halol mahsulot ishlab chiqaruvchi shirkatlar ushbu yarmarkani tashkil etish bilan mintaqada davom etayotgan iqtisodiy inqirozga qarshi kurashishni maqsad qilishgan.,,
1519,1029-21.wav,"Asli o'zbekistonlik milliarder Alisher Usmonov amerikalik biolog olim Jeyms Uotsonning ""Kristis"" kimoshdi savdosiga qo'yilgan Nobel mukofotini 4,8 million dollarga sotib olgan.",,
1520,1028-12.wav,"O'zbekiston va Tojikiston: Mish-mishlarga ishonmang. O'zbekiston ortidan Tojikiston ham aholini vahimaga berilmaslikka chaqirdi, Qayroqqum suv ombori tinch ekanini aytdi.",,
1521,1045-64.wav,Rossiya Prezidenti Vladimir Putin O'zbekiston fuqarolarining Rossiyada ishga joylashishlarini osonlashtiruvchi qonunga imzo chekdi.,,
1522,1017-28.wav,20-oktabrda o'tgan prezidentlik saylovida to'rtinchi bor g'olib chiqqanini e'lon qilishi ortidan boliviyaliklar Evo Morales hokimiyatiga qarshi bosh ko'targan edi.,,
1523,1068-19.wav,Tojikistonda koronavirusga chalinganlar soni 1118 nafarga yetgan. Bu yuqumli bemorlikdan vafot etganlar soni esa 33 nafar.,,
1524,1036-07.wav,Olimlar hozirgi Yevropa qit'asida yashagan insonlarning tashqi ko'rinishi qanday bo'lganini aniqlashga muvaffaq bo'lganlar.,,
1525,1068-22.wav,Turkiya bosh vaziri Rajab Tayyip Erdog'on hukumat tarkibida yirik o'zgarishlarni e'lon qilgan.,,
1526,1065-98.wav,Qozog'iston koronavirus Oq o'rdaga kirib bordi. Mirziyoyev niqob haqida gapirdi. Prezident To'qayev matbuot kotibida koronavirus topishdi. Bu haqda uning o'zi rasman ma'lum qildi. To'qayev-chi? Mirziyoyev nima bilan ogohlantirdi?,,
1527,1062-82.wav,Shvetsiyaning Ostersund shahrida taniqli imom Obidxon qori Nazarov hayotiga suiqasd qilishga urinish yuzasidan mahkama Yuriy Jukovskiyni 18 yillik qamoq jazosiga hukm qildi.,,
1528,1062-90.wav,Prezident Shavkat Mirziyoyev rasmlari ortida aslida qanday odam yashirin?,,
1529,1004-84.wav,9-noyabrda Olmoniya va butun dunyo Berlin devori qulashining 25 yilligini nishonladi.,,
1530,1028-53.wav,Sudlanuvchi Nasiba Uzoqova Toshkent shahar IIBBda tergov xonasida o'zini tergovchi deb tanishtirgan shaxs tomonidan qiynoqqa tutilganini aytib bergan.,,
1531,1029-41.wav,Sudya Zafar Nurmatov jurnalist Bobomurod Abdullayevning advokati Sergey Mayorov tomonidan berilgan iltimosnomani qanoatlantirdi.,,
1532,1048-45.wav,"AQSH razvedka xizmatlari rasmiylarining xabar berishicha, Al-Qoida terrorchi tashkiloti asoschisi bo'lmish Usama bin Ladanning o'g'li Hamza bin Ladin olamdan o'tgan.",,
1533,1015-84.wav,"Fikr: O'zbekiston, Markaziy Osiyo Xitoydan qo'rqmasligi kerakmi? Ayrim siyosiy ekspertlarga ko'ra, xuddi shunday.",,
1534,1037-45.wav,"Ammo mamlakat xavotirda, niqoblar taqchilligi sezilmoqda.",,
1535,1064-08.wav,Muxolifatdagi O'zbekiston Xalq Harakati raisi Muhammad Solih Prezident Shavkat Mirziyoyevning ijtimoiy-iqtisodiy sohada boshlagan islohotlari umid beruvchi ekanini aytdi.,,
1536,1034-67.wav,Ayni shu voqea unga bo'lgan bosim sababi ekani ehtimoli bor.,,
1537,1048-37.wav,"O'zbekiston prezidentining to'ng'ich qizi Gulnora Karimova o'zining Twitterdagi sahifasida ""Nima uchun prezidentlarning oilasi eng zo'r?"" degan savolga javob bergan.",,
1538,1066-97.wav,"Qish viloyatliklar uchun o'ziga xos front hisoblanadi. Odamlar qish g'amini bahordanoq yeyishni boshlaydi. Kimdir arzon o'tin, yana kimdir arzonroqqa apelka, taxta qirindisi olishga harakat qiladi.",,
1539,1060-45.wav,"Prezident matbuot xizmati taqdimot slaydlarining fotosuratlarini xiralashtirmoqda, deb yozadi O'zbekistondagi yetakchi axborot nashrlaridan biri Gazeta.uz.",,
1540,1029-55.wav,"Prezident Gurbanguli Berdimuhamedovga ko'ra, Afg'on mojarosiga diplomatik yo'lda yechim topish uchun mamlakati BMT homiyligi ostidagi tinchlik muzokaralariga mezbonlik qilishga hozir.",,
1541,1016-17.wav,"Kuyovlar bir xil kiyingan edilar, ikkovining ham egnida yepyangi ko'k kostyumlar, ikkisining ham sochi bir tarafga silliq qilib taralgan.",,
1542,1056-97.wav,"2016-yili Suriyada fuqarolar urushi boshlanganidan buyon eng ko'p sondagi bola hayotdan ko'z yumdi, deyiladi BMTning Bolalar jamg'armasi UNICEF e'lon qilgan hisobotda.",,
1543,1048-87.wav,Moskva politsiyasi o'z zobitining do'pposlanishi ortidan yirik bozorlarga reydlari va keng ko'lamli tekshiruv ishlarini davom ettirmoqda.,,
1544,1064-55.wav,O'zbekistonda paxta terish normasini bajarmagani uchun bir talaba o'qishdan haydalgan.,,
1545,1033-22.wav,Qirolicha Yelizavetta II ning vafoti munosabati bilan qirollik oilasi va Britan xalqiga hamdardliklar kelishda davom etmoqda.,,
1546,1022-48.wav,Isroil-G'azo mojarosi: Falastinni dastaklab minglab odam ko'chaga chiqdi. O'tgan dam olish kunlarida qator Yevropa va Yaqin Sharq davlatlari norozilik namoyishlariga sahna bo'ldi.,,
1547,1065-22.wav,"Ko'pgina madaniyatlarda ""yaxshi qiz"" kamtar, chiroyli, kamgap va itoatkor, boshqalarida esa bokira, erta turmushga chiqadigan, qorong'ida tashqarida yurmaydigan, uy ishlarini yaxshi bajaradigan bo'ladi.",,
1548,1008-21.wav,"U boshqa musulmon ayollar e'tiqodlari va ishlaridan birini tanlashdek og'ir tanlov qarshisida qolmaydi, degan umidda.",,
1549,1058-85.wav,Gazprom va Naftogaz o'rtasidagi muzokaralar natijasida Rossiya Ukrainaga gaz narxini avval taklif qilinganidan 100 dollarga arzonlashtirishni aytgan.,,
1550,1015-29.wav,BMT Oliy komissari Zayd bin Raad Al Husayn Myanmadagi musulmonlarga qarshi amallarni genotsidga qiyosladi.,,
1551,1018-62.wav,"O'zini ixotalash, ishini yo'qotishdan qo'rqish, koronavirusni yuqtirib olish xavotiri — bular pandemiya payti bizning ruhiy salomatligimizga ta'sir ko'rsatadigan omillarning ayrimlari xolos.",,
1552,1013-53.wav,O'zbekistonga suv beradigan Qirg'iziston muzliklari jadallik bilan erimoqda.,,
1553,1029-104.wav,Saudiya Arabistonida butun dunyodan 1 750 000 musulmon muqaddas haj ziyoratini ado etishga kirishgan.,,
1554,1043-10.wav,Yaqinda ijtimoiy tarmoqlarga Tolibon jangarilari AQShning ramziy harbiy texnikasi bo'lmish Black Hawk vertolyotining Qandahor aeroportida harakatlanayotganiga tikilib turgani tasvirlangan video qo'yildi.,,
1555,1055-76.wav,"Turkiyadagi turli xalqlar va dinlar totuvligi ramzi deb ko'rilgan Ayasofiya (turkcha Ayasofya, inglizcha Hagia Sophia) muzeyi endi yangicha ahamiyat kasb etmoqda.",,
1556,1024-67.wav,O'zbekiston tarixida ilk bor parlament saylovlarida qatnashadigan beshta siyosiy partiya rahbarlarining jonli televizion debatlari bo'lib o'tgan.,,
1557,1006-27.wav,"Ukraina ommaviy axborot vositalariga ko'ra, Prezident Pyotr Poroshenkoning sharqiy Ukrainadagi harbiy harakatlarni to'xtatishga qaratilgan 14 qismdan iborat tinchlik rejasining e'lon qilinishi kutilmoqda.",,
1558,1003-88.wav,Sus kechgani aytilayotgan o'yinda Suriya futbolchilari qo'shib berilgan daqiqalarda penaltidan gol urib g'alabani olib ketgan. O'yin 1-0 hisobida yakunlangan.,,
