id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
16144,00014789_0.wav,"Bu murabbiy xorijdan va iloji boricha bu Yevropadan bo'lgan mutaxassis bo'lishi kerak, chunki sizlar yaxshi bilasizlar, Yevropa futbolini tezligi, bugungi kundagi juda katta tezlik bilan oldinga qarab yurayotgani bizga juda ham asqotishini hammamiz yaxshi tushunib turgan edik. Ikkinchi kriteriyasi bu O'zbekistonda ishlashga xohishi, istagi, ambitsiyasi, o'zi bir O'zbekistonni kelib ko'rgan","Bu murabbiy xorijdan va iloji boricha bu Yevropadan boʻlgan mutaxassis boʻlishi kerak. Chunki sizlar yaxshi bilasizlar, Yevropa futbolini tezligi, bugungi kundagi juda katta tezlik bilan oldinga qarab yurayotgani bizga juda ham as qotishini hammamiz yaxshi tushunib turgan edik. Ikkinchi kriteriyasi bu Oʻzbekistonda ishlashga xohishi, istagi, ambitsiyasi, oʻzi bir Oʻzbekistonni kelib koʻrgan murabbiy",bu murabbiy xorijdan va iloji boricha bu yevropadan bo'lgan mutaxassis bo'lishi kerak chunki sizlar yaxshi bilasizlar yevropa futbolini tezligi bugungi kundagi juda katta tezlik bilan oldinga qarab yurayotgani bizga juda ham asqotishini hammamiz yaxshi tushunib turgan edik ikkinchi kriteriyasi bu o'zbekistonda ishlashga xohishi istagi ambitsiyasi o'zi bir o'zbekistonni kelib ko'rgan,bu murabbiy xorijdan va iloji boricha bu yevropadan bo'lgan mutaxassis bo'lishi kerak chunki sizlar yaxshi bilasizlar yevropa futbolini tezligi bugungi kundagi juda katta tezlik bilan oldinga qarab yurayotgani bizga juda ham as qotishini hammamiz yaxshi tushunib turgan edik ikkinchi kriteriyasi bu o'zbekistonda ishlashga xohishi istagi ambitsiyasi o'zi bir o'zbekistonni kelib ko'rgan murabbiy,0.06,0.9872,28.47,"Bu murabbiy xorijdan va iloji boricha bu Yevropadan bo'lgan mutaxassis bo'lishi kerak, chunki sizlar yaxshi bilasizlar, Yevropa futbolini tezligi, bugungi kundagi juda katta tezlik bilan oldinga qarab yurayotgani bizga juda ham asqotishini hammamiz yaxshi tushunib turgan edik. Ikkinchi kriteriyasi bu O'zbekistonda ishlashga xohishi, istagi, ambitsiyasi, o'zi bir O'zbekistonni kelib ko'rgan murabbiy"
16858,00003128_0.wav,"Jazo ijro etish muassasalaridagi tibbiyot bo'limlari nega hududiy tibbiyot boshqarmasi, tibbiyot vazirligi boshqarmalariga berilmaydi degan savolingizga birinchi kelib chiqmoqchi edim. Birinchidan, jazo ijro etish muassasasidagi tibbiyot xodimlari, o'zi jazo ijro etish muassasasining o'zi alohida qo'riqlanadigan ob'ekt hisoblanadi. Bu birinchisi. Ikkinchisi, jazo ijro etish muassasalarida mahkum to'liq kun o'sha yerda bo'ladi.","jazo ijro etish muassasalaridagi tibbiyot boʻlimlari, nega hududiy tibbiyot boshqarmasi, tibbiyot vazirligi boshqarmalariga berilmaydi degan savolingizga birinchi kelib chiqmoqchi edim. Birinchidan, jazo ijro etish muassasasidagi tibbiyot xodimlari, oʻzi jazo ijro etish muassasasining oʻzi alohida qoʻriqlanadigan obyekt hisoblanadi. Bu birinchisi. Ikkinchisi, jazo ijro etish muassasalarida mahkum tunukun oʻsha yerda boʻladi.",jazo ijro etish muassasalaridagi tibbiyot bo'limlari nega hududiy tibbiyot boshqarmasi tibbiyot vazirligi boshqarmalariga berilmaydi degan savolingizga birinchi kelib chiqmoqchi edim birinchidan jazo ijro etish muassasasidagi tibbiyot xodimlari o'zi jazo ijro etish muassasasining o'zi alohida qo'riqlanadigan ob'ekt hisoblanadi bu birinchisi ikkinchisi jazo ijro etish muassasalarida mahkum to'liq kun o'sha yerda bo'ladi,jazo ijro etish muassasalaridagi tibbiyot bo'limlari nega hududiy tibbiyot boshqarmasi tibbiyot vazirligi boshqarmalariga berilmaydi degan savolingizga birinchi kelib chiqmoqchi edim birinchidan jazo ijro etish muassasasidagi tibbiyot xodimlari o'zi jazo ijro etish muassasasining o'zi alohida qo'riqlanadigan obyekt hisoblanadi bu birinchisi ikkinchisi jazo ijro etish muassasalarida mahkum tunukun o'sha yerda bo'ladi,0.06,0.742,25.47,"Jazo ijro etish muassasalaridagi tibbiyot bo'limlari nega hududiy tibbiyot boshqarmasi, tibbiyot vazirligi boshqarmalariga berilmaydi degan savolingizga birinchi kelib chiqmoqchi edim. Birinchidan, jazo ijro etish muassasasidagi tibbiyot xodimlari, o'zi jazo ijro etish muassasasining o'zi alohida qo'riqlanadigan obyekt hisoblanadi. Bu birinchisi. Ikkinchisi, jazo ijro etish muassasalarida mahkum tun-u kun o'sha yerda bo'ladi."
17249,00003402_0.wav,"vazir Baxtiyor Saidovning Belgiya tashqi ishlar vaziri Hadja Lahbib xonim bilan uchrashgani va Yevropa Ittifoqining tashqi ishlar va xavfsizlik siyosati boʻyicha oliy vakili, Yevropa komissiyasi vitse-prezidenti Jozef Borrel bilan Oʻzbekistondagi muhim islohotlarni qoʻllab-quvvatlashda hamkorlikni kengaytirish masalalarida munozara oʻtkazgani haqidagi xabar boʻldi. Shuningdek, ayni paytda Lu Shay bilan bir joyda Fransiya","vazir Baxtiyor Saidovning Belgiya Tashqi ishlar vaziri Hajja Lahbib xonim bilan uchrashgani va Yevropa Ittifoqining Tashqi ishlar va xavfsizlik siyosati boʻyicha oliy vakili, Yevropa Komissiyasi vitse-prezidenti Jozep Borel bilan Oʻzbekistondagi muhim islohotlarni qoʻllab-quvvatlashda hamkorlikni kengaytirish masalalarida munozara oʻtkazgani haqidagi xabar boʻldi. Shuningdek, ayni paytda Lu Shay bilan bir joyda Fransiya",vazir baxtiyor saidovning belgiya tashqi ishlar vaziri hadja lahbib xonim bilan uchrashgani va yevropa ittifoqining tashqi ishlar va xavfsizlik siyosati bo'yicha oliy vakili yevropa komissiyasi vitse-prezidenti jozef borrel bilan o'zbekistondagi muhim islohotlarni qo'llab-quvvatlashda hamkorlikni kengaytirish masalalarida munozara o'tkazgani haqidagi xabar bo'ldi shuningdek ayni paytda lu shay bilan bir joyda fransiya,vazir baxtiyor saidovning belgiya tashqi ishlar vaziri hajja lahbib xonim bilan uchrashgani va yevropa ittifoqining tashqi ishlar va xavfsizlik siyosati bo'yicha oliy vakili yevropa komissiyasi vitse-prezidenti jozep borel bilan o'zbekistondagi muhim islohotlarni qo'llab-quvvatlashda hamkorlikni kengaytirish masalalarida munozara o'tkazgani haqidagi xabar bo'ldi shuningdek ayni paytda lu shay bilan bir joyda fransiya,0.06,0.5113,28.48,"vazir Baxtiyor Saidovning Belgiya tashqi ishlar vaziri Hadja Lahbib xonim bilan uchrashgani va Yevropa Ittifoqining tashqi ishlar va xavfsizlik siyosati boʻyicha oliy vakili, Yevropa komissiyasi vitse-prezidenti Jozef Borrel bilan Oʻzbekistondagi muhim islohotlarni qoʻllab-quvvatlashda hamkorlikni kengaytirish masalalarida munozara oʻtkazgani haqidagi xabar boʻldi. Shuningdek, ayni paytda Lu Shay bilan bir joyda Fransiya"
17589,00003665_0.wav,yo'nalishda har tomonlama qo'llab-quvvatlashi ko'zda tutilgan. Buxoroda yodgorliklarni ta'mirlashga ajratilgan 3.3 milliard so'm talon-taroj qilingani ma'lum bo'ldi. Buxoro mintaqaviy restavratsiya markazi mansabdor shaxslarga nisbatan jinoyat ishi qo'zg'atildi. Ular tarixiy ob'yektlarni restavratsiya qilish uchun ajratilgan katta miqdordagi budjet mablag'larini talon-taroj qilishda gumon qilinmoqda. Holat bosh prokuror o'rinbosari To'xtaboyev boshchiligidagi,yoʻnalishda har tomonlama qoʻllab-quvvatlashi koʻzda tutilgan. Buxoroda yodgorliklarni taʼmirlashga ajratilgan 3.3 milliard soʻm talon-taroj qilingani maʼlum boʻldi. Buxoro mintaqaviy restavratsiya markazi mansabdor shaxslariga nisbatan jinoyat ishi qoʻzgʻatildi. Ular tarixiy obyektlarni restavratsiya qilish uchun ajratilgan katta miqdordagi byudjet mablagʻlarini talon-taroj qilishda gumon qilinmoqda. Holat bosh prokuror oʻrinbosari Toʻxtaboyev boshchiligidagi,yo'nalishda har tomonlama qo'llab-quvvatlashi ko'zda tutilgan buxoroda yodgorliklarni ta'mirlashga ajratilgan uch butun uch milliard so'm talon-taroj qilingani ma'lum bo'ldi buxoro mintaqaviy restavratsiya markazi mansabdor shaxslarga nisbatan jinoyat ishi qo'zg'atildi ular tarixiy ob'yektlarni restavratsiya qilish uchun ajratilgan katta miqdordagi budjet mablag'larini talon-taroj qilishda gumon qilinmoqda holat bosh prokuror o'rinbosari to'xtaboyev boshchiligidagi,yo'nalishda har tomonlama qo'llab-quvvatlashi ko'zda tutilgan buxoroda yodgorliklarni ta'mirlashga ajratilgan uch butun uch milliard so'm talon-taroj qilingani ma'lum bo'ldi buxoro mintaqaviy restavratsiya markazi mansabdor shaxslariga nisbatan jinoyat ishi qo'zg'atildi ular tarixiy obyektlarni restavratsiya qilish uchun ajratilgan katta miqdordagi byudjet mablag'larini talon-taroj qilishda gumon qilinmoqda holat bosh prokuror o'rinbosari to'xtaboyev boshchiligidagi,0.06,0.9968,28.39,yo'nalishda har tomonlama qo'llab-quvvatlashi ko'zda tutilgan. Buxoroda yodgorliklarni ta'mirlashga ajratilgan 3.3 milliard so'm talon-taroj qilingani ma'lum bo'ldi. Buxoro mintaqaviy restavratsiya markazi mansabdor shaxslarga nisbatan jinoyat ishi qo'zg'atildi. Ular tarixiy obyektlarni restavratsiya qilish uchun ajratilgan katta miqdordagi byudjet mablag'larini talon-taroj qilishda gumon qilinmoqda. Holat bosh prokuror o'rinbosari To'xtaboyev boshchiligidagi
18149,00018698_0.wav,"O'shaning uchun yo'q menga takoy pozitivniy qaraganman, bu naborot bu yerda bir yil yashab, bu yerda ham yashab ko'rish ko'rib bo'lib, keyin ketsam bo'ladi degan ma'noda qaraganman. Keyin ketmadingiz? Yo'q, keyin ketmadim. Nima uchun? Men o'sha paytda Amerikaga o'zi Facebookda bir yiliga ikki marta, o'rtacha ikki marta borib turasiz o'sha.","O'shaning uchun, yo'q, men takoy pozitivniy qaraganman. Bu naborot bu yerda bir yil yashab, bu yerda ham yashab ko'rish ko'rib bo'lib, keyin ketsam bo'ladi degan ma'noda qaraganman. Keyin ketmadingiz? Yo'q, keyin ketmadim. Nimaga? Men o'sha paytda Amerikaga o'zi Facebookda bir yiliga ikki marta, o'rtacha ikki marta borib turasiz o'sha.",o'shaning uchun yo'q menga takoy pozitivniy qaraganman bu naborot bu yerda bir yil yashab bu yerda ham yashab ko'rish ko'rib bo'lib keyin ketsam bo'ladi degan ma'noda qaraganman keyin ketmadingiz yo'q keyin ketmadim nima uchun men o'sha paytda amerikaga o'zi facebookda bir yiliga ikki marta o'rtacha ikki marta borib turasiz o'sha,o'shaning uchun yo'q men takoy pozitivniy qaraganman bu naborot bu yerda bir yil yashab bu yerda ham yashab ko'rish ko'rib bo'lib keyin ketsam bo'ladi degan ma'noda qaraganman keyin ketmadingiz yo'q keyin ketmadim nimaga men o'sha paytda amerikaga o'zi facebookda bir yiliga ikki marta o'rtacha ikki marta borib turasiz o'sha,0.06,0.6707,19.14,"O'shaning uchun yo'q menga takoy pozitivniy qaraganman, bu naborot bu yerda bir yil yashab, bu yerda ham yashab ko'rish ko'rib bo'lib, keyin ketsam bo'ladi degan ma'noda qaraganman. Keyin ketmadingiz? Yo'q, keyin ketmadim. Nimaga? Men o'sha paytda Amerikaga o'zi Facebookda bir yiliga ikki marta, o'rtacha ikki marta borib turasiz o'sha."
18209,00018742_0.wav,"Endi 10 ta, 15 ta, 20 ta, 30 ta odam bilan birdaniga katta o'zgartirish qilib olish nihoyatda qiyin ish. Bu kriticheskaya massa deyiladi. Poka kriticheskaya massa tayinlanmaguncha bu narsani o'zgarishi qiyin. Xo'p, mana hozirgi kundagi umidchi do'stlarimiz bu adliya vaziri bo'ladimi, mana xalq ta'limi vaziri bo'ladimi, innovatsiya vaziri bo'ladimi, qo'ldan kelgancha harakat qilishyapti.","Endi 10 ta, 15 ta, 20 ta, 30 ta odam bilan birdaniga katta o'zgartirish qilib olish nihoyatda qiyin ish. Bu kriticheskaya massa deyiladi-ku. poka kriticheskaya massa tayinlanmaguncha, bu narsani o'zgarishi qiyin. Xotya, mana hozirgi kundagi mana Umidchi do'stlarimiz, bu adliya vaziri bo'ladimi, mana, xalq ta'limi vaziri bo'ladimi, innovatsiya vaziri bo'ladimi, qo'ldan kelgancha harakat qilishyapti.",endi o'nta o'n beshta yigirmata o'ttizta odam bilan birdaniga katta o'zgartirish qilib olish nihoyatda qiyin ish bu kriticheskaya massa deyiladi poka kriticheskaya massa tayinlanmaguncha bu narsani o'zgarishi qiyin xo'p mana hozirgi kundagi umidchi do'stlarimiz bu adliya vaziri bo'ladimi mana xalq ta'limi vaziri bo'ladimi innovatsiya vaziri bo'ladimi qo'ldan kelgancha harakat qilishyapti,endi o'nta o'n beshta yigirmata o'ttizta odam bilan birdaniga katta o'zgartirish qilib olish nihoyatda qiyin ish bu kriticheskaya massa deyiladi-ku poka kriticheskaya massa tayinlanmaguncha bu narsani o'zgarishi qiyin xotya mana hozirgi kundagi mana umidchi do'stlarimiz bu adliya vaziri bo'ladimi mana xalq ta'limi vaziri bo'ladimi innovatsiya vaziri bo'ladimi qo'ldan kelgancha harakat qilishyapti,0.06,0.5526,22.21,"Endi 10 ta, 15 ta, 20 ta, 30 ta odam bilan birdaniga katta o'zgartirish qilib yuborish nihoyatda qiyin ish. Bu kriticheskaya massa deyiladi-ku. Poka kriticheskaya massa tayinlanmaguncha bu narsani o'zgarishi qiyin. Xotya, mana hozirgi kundagi mana umidchi do'stlarimiz bu adliya vaziri bo'ladimi, mana xalq ta'limi vaziri bo'ladimi, innovatsiya vaziri bo'ladimi, qo'ldan kelgancha harakat qilishyapti."
21442,00012885_0.wav,"Xabaringiz bor, joriy yilning 17 fevral kuni Qalam.uz saytida ""Insof Invest MChJning insofi bormi? Aholi noqonuniy qurilishdan norozi"" nomli jurnalistik surishtiruv e'lon qilingan edi. Unda Toshkent shahrining Yakkasaroy tumani, Jamshid Shoshiy ko'chasida hech qanday ruxsatsiz, tasdiqlanmagan loyiha asosida ko'p qavatli bino ""Insof Invest"" MChJ va ""Grand House"" MChJ","Xabaringiz bor, joriy yilning 17-fevral kuni qalampiruz saytida Insof Invest MCHJning insofi bormi, aholi noqonuniy qurilishdan norozi nomli jurnalistik surishtiruv eʼlon qilingan edi. Unda Toshkent shahrining Yakkasaroy tumani, Jamshid Shoshiy koʻchasida hech qanday ruxsatsiz, tasdiqlanmagan loyiha asosida koʻp qavatli bino Insof Invest MCHJ va Grand House MCHJ...",xabaringiz bor joriy yilning o'n yetti fevral kuni qalam uz saytida insof invest mchjning insofi bormi aholi noqonuniy qurilishdan norozi nomli jurnalistik surishtiruv e'lon qilingan edi unda toshkent shahrining yakkasaroy tumani jamshid shoshiy ko'chasida hech qanday ruxsatsiz tasdiqlanmagan loyiha asosida ko'p qavatli bino insof invest mchj va grand house mchj,xabaringiz bor joriy yilning o'n yettinchi fevral kuni qalampiruz saytida insof invest mchjning insofi bormi aholi noqonuniy qurilishdan norozi nomli jurnalistik surishtiruv e'lon qilingan edi unda toshkent shahrining yakkasaroy tumani jamshid shoshiy ko'chasida hech qanday ruxsatsiz tasdiqlanmagan loyiha asosida ko'p qavatli bino insof invest mchj va grand house mchj,0.06,0.9891,22.61,"Xabaringiz bor, joriy yilning 17 fevral kuni Qalam.uz saytida ""Insof Invest MChJning insofi bormi? Aholi noqonuniy qurilishdan norozi"" nomli jurnalistik surishtiruv e'lon qilingan edi. Unda Toshkent shahrining Yakkasaroy tumani, Jamshid Shoshiy ko'chasida hech qanday ruxsatsiz, tasdiqlanmagan loyiha asosida ko'p qavatli bino ""Insof Invest"" MChJ va ""Grand House"" MChJ"
21507,00012937_0.wav,"Qaranginchi birga yuraman desangiz, og'irini orqaga tashlaysiz, yengil yashayapman deb hayotga yaxshi ko'z bilan qarab ketaverasiz. Yo'q, hech qachon. Yo'q, yo'q, yo'q, yo'q. Umuman? Yo'q, yemaganman. Yo'q, yo'q, biz juda ham tushunib yashaganmiz bir-birimizni. Chunki inson anaqa saviyasi bir-biriga to'g'ri kelsa, dunyoqarashi keng bo'lsa, u darajaga bormaydi, deb o'ylayman men.","Qaraginchi birga yuraman desangiz, og'irni orqaga tashlaysiz, yengil yashayapman deb hayotga yaxshi ko'z bilan qarab ketaverasiz. Yo'q, hech qachon. Yo'q, yo'q, yo'q, yo'q. Umumanmi? Yo'q, yemaganman. Yo'q, yo'q. Biz juda ham tushunib yashaganmiz bir-birimizni. Chunki inson anaqa saviyasi bir-biriga to'g'ri kelsa, dunyoqarashi keng bo'lsa, u darajaga bormaydi, deb o'ylayman men.",qaranginchi birga yuraman desangiz og'irini orqaga tashlaysiz yengil yashayapman deb hayotga yaxshi ko'z bilan qarab ketaverasiz yo'q hech qachon yo'q yo'q yo'q yo'q umuman yo'q yemaganman yo'q yo'q biz juda ham tushunib yashaganmiz bir-birimizni chunki inson anaqa saviyasi bir-biriga to'g'ri kelsa dunyoqarashi keng bo'lsa u darajaga bormaydi deb o'ylayman men,qaraginchi birga yuraman desangiz og'irni orqaga tashlaysiz yengil yashayapman deb hayotga yaxshi ko'z bilan qarab ketaverasiz yo'q hech qachon yo'q yo'q yo'q yo'q umumanmi yo'q yemaganman yo'q yo'q biz juda ham tushunib yashaganmiz bir-birimizni chunki inson anaqa saviyasi bir-biriga to'g'ri kelsa dunyoqarashi keng bo'lsa u darajaga bormaydi deb o'ylayman men,0.06,0.9945,28.4,"Qariguncha birga yuraman desangiz, og'irlikni orqaga tashlaysiz, yengil yashayapman deb hayotga yaxshi ko'z bilan qarab ketaverasiz. Yo'q, hech qachon. Yo'q, yo'q, yo'q, yo'q. Umumanmi? Yo'q, yemaganman. Yo'q, yo'q, biz juda ham tushunib yashaganmiz bir-birimizni. Chunki inson anaqa saviyasi bir-biriga to'g'ri kelsa, dunyoqarashi keng bo'lsa, u darajaga bormaydi, deb o'ylayman men."
21773,00013154_0.wav,"degan signal beradi. Xavfni sezsak, bitta knopkani bosamiz va ustimizdagi jilet havoga to'ladi, bizni suv ustiga olib chiqadi. Hayotimizni mana shu arqon ushlab turadi. Tepadagi aloqamiz ham shu arqon bilan. Tepadagi bizni himoyalovchi g'avvosimiz orqali shu ishni qilayotgan bo'lamiz. Shularni arqoningiz ushlab turadi. Suvda bosim bo'ladi, bosim siqadi, har xil","qayt degan signal beradi. Xavfni sezsak, bitta knopkani bosamiz va ustimizdagi jilet havoga toʻladi, bizni suv ustiga olib chiqadi. Hayotimizni mana shu arqon ushlab turadi. Tepadagi aloqamiz ham shu arqon bilan. Tepadagi bizni himoyalovchi gʻavvosimiz orqali shu ishni qilayotgan boʻlamiz. Shlangni arqonimiz ushlab turadi. Suvda bosim boʻladi, bosim siqadi. Har xil...",degan signal beradi xavfni sezsak bitta knopkani bosamiz va ustimizdagi jilet havoga to'ladi bizni suv ustiga olib chiqadi hayotimizni mana shu arqon ushlab turadi tepadagi aloqamiz ham shu arqon bilan tepadagi bizni himoyalovchi g'avvosimiz orqali shu ishni qilayotgan bo'lamiz shularni arqoningiz ushlab turadi suvda bosim bo'ladi bosim siqadi har xil,qayt degan signal beradi xavfni sezsak bitta knopkani bosamiz va ustimizdagi jilet havoga to'ladi bizni suv ustiga olib chiqadi hayotimizni mana shu arqon ushlab turadi tepadagi aloqamiz ham shu arqon bilan tepadagi bizni himoyalovchi g'avvosimiz orqali shu ishni qilayotgan bo'lamiz shlangni arqonimiz ushlab turadi suvda bosim bo'ladi bosim siqadi har xil,0.06,0.9521,28.5,"degan signal beradi. Xavfni sezsak, bitta knopkani bosamiz va ustimizdagi jilet havoga to'ladi, bizni suv ustiga olib chiqadi. Hayotimizni mana shu arqon ushlab turadi. Tepadagi aloqamiz ham shu arqon bilan. Tepadagi bizni himoyalovchi g'avvosimiz orqali shu ishni qilayotgan bo'lamiz. Shular endi arqoningiz ushlab turadi. Suvda bosim bo'ladi, bosim siqadi, har xil"
23435,00017977_0.wav,"CV ni o'zini anaqasi bor. Qanday qilib to'ldirilishi kerak, qanday qilib u yerga apply qilish kerak, nimalarni u yerda yozish kerak, hammasini to'g'ri apply qilsangiz, hozir temboli judayam katta imkoniyat bor studentlarga. U biz institutda o'qib yurgan paytimizda bunaqa imkoniyat yo'q edi, chunki odam bu yerda anaqa ko'p edi o'zi.","CVni o'zini anaqasi bor, qanday qilib to'ldirilishi kerak, qanday qilib u yerga apply qilish kerak, nimalarni u yerda yozish kerak, hammasini to'g'ri apply qilsangiz, hozir temboli judayam katta imkoniyat bor studentlarga. U biz biz institutda o'qib yurgan paytimizda bunaqa imkoniyat yo'q edi. Chunki odam bu yerda anaqa ko'p edi o'zi.",cv ni o'zini anaqasi bor qanday qilib to'ldirilishi kerak qanday qilib u yerga apply qilish kerak nimalarni u yerda yozish kerak hammasini to'g'ri apply qilsangiz hozir temboli judayam katta imkoniyat bor studentlarga u biz institutda o'qib yurgan paytimizda bunaqa imkoniyat yo'q edi chunki odam bu yerda anaqa ko'p edi o'zi,cvni o'zini anaqasi bor qanday qilib to'ldirilishi kerak qanday qilib u yerga apply qilish kerak nimalarni u yerda yozish kerak hammasini to'g'ri apply qilsangiz hozir temboli judayam katta imkoniyat bor studentlarga u biz biz institutda o'qib yurgan paytimizda bunaqa imkoniyat yo'q edi chunki odam bu yerda anaqa ko'p edi o'zi,0.06,0.9923,22.62,"CVni o'zini anaqasi bor. Qanday qilib to'ldirilishi kerak, qanday qilib u yerga apply qilish kerak, nimalarni u yerda yozish kerak, hammasini to'g'ri apply qilsangiz, hozir temboli judayam katta imkoniyat bor studentlarga. U biz institutda o'qib yurgan paytimizda bunaqa imkoniyat yo'q edi, chunki odam bu yerda anaqa ko'p edi o'zi."
23646,00018141_0.wav,"boksda faoliyat yuritmoqda. U oxirgi jangini aprel oyida meksikalik Eleazar Valenzuelaga qarshi o'tkazib, muddatidan avval g'alaba qozongandi. Tez orada Xoldorovning navbatdagi jangi bo'yicha yangilik e'lon qilinadi. Shaxram G'iyosov L9. Havaskor boksda olimpiada vitse-chempionligi, dunyo birinchiligida esa g'oliblikni qo'lga kiritib, hozirda prof boksda muvaffaqiyatli faoliyat yuritayotgan Shaxram G'iyosov xorij avtobrend","boksda faoliyat yuritmoqda. U oxirgi jangini aprel oyida meksikalik Eleazar Valenzuelaga qarshi oʻtkazib, muddatidan avval gʻalaba qozongandi. Tez orada Xoldorovning navbatdagi jangi boʻyicha yangilik eʼlon qilinadi. Sahram Gʻiyosov, Li L9. Havaskor boksda olimpiada vitse-chempionligi, dunyo birinchiligida esa gʻoliblikni qoʻlga kiritib, hozirda prof boksda muvaffaqiyatli faoliyat yuritayotgan Sahram Gʻiyosov, xorij avtobrend...",boksda faoliyat yuritmoqda u oxirgi jangini aprel oyida meksikalik eleazar valenzuelaga qarshi o'tkazib muddatidan avval g'alaba qozongandi tez orada xoldorovning navbatdagi jangi bo'yicha yangilik e'lon qilinadi shaxram g'iyosov l to'qqiz havaskor boksda olimpiada vitse-chempionligi dunyo birinchiligida esa g'oliblikni qo'lga kiritib hozirda prof boksda muvaffaqiyatli faoliyat yuritayotgan shaxram g'iyosov xorij avtobrend,boksda faoliyat yuritmoqda u oxirgi jangini aprel oyida meksikalik eleazar valenzuelaga qarshi o'tkazib muddatidan avval g'alaba qozongandi tez orada xoldorovning navbatdagi jangi bo'yicha yangilik e'lon qilinadi sahram g'iyosov li l to'qqiz havaskor boksda olimpiada vitse-chempionligi dunyo birinchiligida esa g'oliblikni qo'lga kiritib hozirda prof boksda muvaffaqiyatli faoliyat yuritayotgan sahram g'iyosov xorij avtobrend,0.06,0.9261,28.46,"boksda faoliyat yuritmoqda. U oxirgi jangini aprel oyida meksikalik Eleazar Valenzuelaga qarshi o'tkazib, muddatidan avval g'alaba qozongandi. Tez orada Xoldorovning navbatdagi jangi bo'yicha yangilik e'lon qilinadi. Shahram G'iyosov L9. Havaskor boksda olimpiada vitse-chempionligi, dunyo birinchiligida esa g'oliblikni qo'lga kiritib, hozirda prof boksda muvaffaqiyatli faoliyat yuritayotgan Shahram G'iyosov xorij avtobrend"
24344,00000258_0.wav,"qishloq xo'jaligi ko'proq e'tibor bergandir. Ta'limni sal chekkaroq qolib ketgandir. Haqiqatda bo'lgan voqea bu, bo'lgan bir davr deylik. Lekin hozir mana bu yilni o'zini agar misol qiladigan bo'lsak, sizni bu narsaga alohida e'tibor berishlarini so'rayman. Bu yilni o'zida 2022-yilda rekord qo'ydik. 791 ta maktab","qishloq xoʻjaligiga koʻproq eʼtibor bergandir. Taʼlimni sal chekkaroq qolib qoʻygandir. Haqiqatda boʻlgan voqea bu. Boʻlgan bir davr deylik. Lekin hozir mana bu yilni oʻzini agar misol qiladigan boʻlsak, sizni bu narsaga alohida eʼtibor berishlaringizni soʻrayman. Bu yilni oʻzida, 2022-yilda rekord qoʻydik. 791 ta maktab...",qishloq xo'jaligi ko'proq e'tibor bergandir ta'limni sal chekkaroq qolib ketgandir haqiqatda bo'lgan voqea bu bo'lgan bir davr deylik lekin hozir mana bu yilni o'zini agar misol qiladigan bo'lsak sizni bu narsaga alohida e'tibor berishlarini so'rayman bu yilni o'zida ikki ming yigirma ikkinchi yilda rekord qo'ydik yetti yuz to'qson bitta maktab,qishloq xo'jaligiga ko'proq e'tibor bergandir ta'limni sal chekkaroq qolib qo'ygandir haqiqatda bo'lgan voqea bu bo'lgan bir davr deylik lekin hozir mana bu yilni o'zini agar misol qiladigan bo'lsak sizni bu narsaga alohida e'tibor berishlaringizni so'rayman bu yilni o'zida ikki ming yigirma ikkinchi yilda rekord qo'ydik yetti yuz to'qson bitta maktab,0.06,0.9814,19.89,"qishloq xo'jaligiga ko'proq e'tibor bergandir. Ta'limni sal chekkaroqqa olib qo'ygandir. Haqiqatda bo'lgan voqea bu, bo'lgan bir davr deylik. Lekin hozir mana bu yilni o'zini agar misol qiladigan bo'lsak, sizni bu narsaga alohida e'tibor berishlaringizni so'rayman. Bu yilni o'zida 2022-yilda rekord qo'ydik. 791 ta maktab"
