id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
2272,859577.wav,859577_augmented_spd_nse.wav,5.076,5.115,True,0.9924,False,False,False,AugmentationType.SPEED|NOISE
2273,859577.wav,859577_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2274,859551.wav,859551_augmented_spd_nse.wav,5.616,5.2243,True,1.075,False,True,False,AugmentationType.SPEED|NOISE
2275,859551.wav,859551_augmented_pch_msk.wav,5.616,5.616,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2276,859538.wav,859538_augmented_spd_nse.wav,5.076,5.4752,True,0.9271,False,True,False,AugmentationType.SPEED|NOISE
2277,859538.wav,859538_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2278,859527.wav,859527_augmented_spd_nse.wav,5.436,5.5698,True,0.976,False,True,False,AugmentationType.SPEED|NOISE
2279,859527.wav,859527_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2280,859526.wav,859526_augmented_spd_nse.wav,5.4,5.4041,True,0.9992,False,True,False,AugmentationType.SPEED|NOISE
2281,859526.wav,859526_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2282,859666.wav,859666_augmented_spd_nse.wav,5.04,5.2109,True,0.9672,False,True,False,AugmentationType.SPEED|NOISE
2283,859666.wav,859666_augmented_pch_msk.wav,5.04,5.04,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2284,859665.wav,859665_augmented_spd_nse.wav,5.076,4.9604,True,1.0233,False,True,False,AugmentationType.SPEED|NOISE
2285,859665.wav,859665_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2286,859663.wav,859663_augmented_spd_nse.wav,5.328,5.7077,True,0.9335,False,True,False,AugmentationType.SPEED|NOISE
2287,859663.wav,859663_augmented_pch_msk.wav,5.328,5.328,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2288,859664.wav,859664_augmented_spd_nse.wav,4.5,4.1912,True,1.0737,False,True,False,AugmentationType.SPEED|NOISE
2289,859664.wav,859664_augmented_pch_msk.wav,4.5,4.5,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2290,859354.wav,859354_augmented_spd_nse.wav,5.148,5.523,True,0.9321,False,False,False,AugmentationType.SPEED|NOISE
2291,859354.wav,859354_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2292,859347.wav,859347_augmented_spd_nse.wav,5.616,5.2181,True,1.0762,False,True,False,AugmentationType.SPEED|NOISE
2293,859347.wav,859347_augmented_pch_msk.wav,5.616,5.616,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2294,859303.wav,859303_augmented_spd_nse.wav,5.256,4.9784,True,1.0558,False,True,False,AugmentationType.SPEED|NOISE
2295,859303.wav,859303_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2296,859525.wav,859525_augmented_spd_nse.wav,5.076,4.7798,True,1.062,False,True,False,AugmentationType.SPEED|NOISE
2297,859525.wav,859525_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2298,859454.wav,859454_augmented_spd_nse.wav,5.796,5.7521,True,1.0076,False,False,False,AugmentationType.SPEED|NOISE
2299,859454.wav,859454_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2300,859453.wav,859453_augmented_spd_nse.wav,5.256,5.5278,True,0.9508,False,True,False,AugmentationType.SPEED|NOISE
2301,859453.wav,859453_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2302,859869.wav,859869_augmented_spd_nse.wav,5.436,5.4129,True,1.0043,False,False,False,AugmentationType.SPEED|NOISE
2303,859869.wav,859869_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2304,859866.wav,859866_augmented_spd_nse.wav,5.436,5.2209,True,1.0412,False,True,False,AugmentationType.SPEED|NOISE
2305,859866.wav,859866_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2306,859859.wav,859859_augmented_spd_nse.wav,5.148,4.7153,True,1.0918,False,True,False,AugmentationType.SPEED|NOISE
2307,859859.wav,859859_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2308,859857.wav,859857_augmented_spd_nse.wav,5.04,4.8926,True,1.0301,False,True,False,AugmentationType.SPEED|NOISE
2309,859857.wav,859857_augmented_pch_msk.wav,5.04,5.04,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2310,859891.wav,859891_augmented_spd_nse.wav,5.436,5.8449,True,0.93,False,True,False,AugmentationType.SPEED|NOISE
2311,859891.wav,859891_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2312,859886.wav,859886_augmented_spd_nse.wav,5.58,5.1532,True,1.0828,False,True,False,AugmentationType.SPEED|NOISE
2313,859886.wav,859886_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2314,859885.wav,859885_augmented_spd_nse.wav,4.948,4.8758,True,1.0148,False,True,False,AugmentationType.SPEED|NOISE
2315,859885.wav,859885_augmented_pch_msk.wav,4.948,4.948,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2316,859884.wav,859884_augmented_spd_nse.wav,4.786,4.7026,True,1.0177,False,True,False,AugmentationType.SPEED|NOISE
2317,859884.wav,859884_augmented_pch_msk.wav,4.786,4.786,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2318,859882.wav,859882_augmented_spd_nse.wav,5.076,4.9159,True,1.0326,False,True,False,AugmentationType.SPEED|NOISE
2319,859882.wav,859882_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2320,859881.wav,859881_augmented_spd_nse.wav,5.4,5.7971,True,0.9315,False,False,False,AugmentationType.SPEED|NOISE
2321,859881.wav,859881_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2322,859879.wav,859879_augmented_spd_nse.wav,5.508,5.2165,True,1.0559,False,True,False,AugmentationType.SPEED|NOISE
2323,859879.wav,859879_augmented_pch_msk.wav,5.508,5.508,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2324,859877.wav,859877_augmented_spd_nse.wav,4.746,4.3501,True,1.091,False,False,False,AugmentationType.SPEED|NOISE
2325,859877.wav,859877_augmented_pch_msk.wav,4.746,4.746,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2326,859872.wav,859872_augmented_spd_nse.wav,5.4,5.2891,True,1.021,False,True,False,AugmentationType.SPEED|NOISE
2327,859872.wav,859872_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2328,859677.wav,859677_augmented_spd_nse.wav,5.22,5.6931,True,0.9169,False,True,False,AugmentationType.SPEED|NOISE
2329,859677.wav,859677_augmented_pch_msk.wav,5.22,5.22,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2330,462538.wav,462538_augmented_spd_nse.wav,5.94,6.2366,True,0.9524,False,False,False,AugmentationType.SPEED|NOISE
2331,462538.wav,462538_augmented_pch_msk.wav,5.94,5.94,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2332,462591.wav,462591_augmented_spd_nse.wav,5.796,6.1364,True,0.9445,False,True,False,AugmentationType.SPEED|NOISE
2333,462591.wav,462591_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2334,462443.wav,462443_augmented_spd_nse.wav,5.076,4.6316,True,1.0959,False,False,False,AugmentationType.SPEED|NOISE
2335,462443.wav,462443_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2336,462518.wav,462518_augmented_spd_nse.wav,5.544,6.0958,True,0.9095,False,True,False,AugmentationType.SPEED|NOISE
2337,462518.wav,462518_augmented_pch_msk.wav,5.544,5.544,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2338,462483.wav,462483_augmented_spd_nse.wav,5.652,5.7576,True,0.9817,False,True,False,AugmentationType.SPEED|NOISE
2339,462483.wav,462483_augmented_pch_msk.wav,5.652,5.652,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2340,462491.wav,462491_augmented_spd_nse.wav,4.068,4.288,True,0.9487,False,True,False,AugmentationType.SPEED|NOISE
2341,462491.wav,462491_augmented_pch_msk.wav,4.068,4.068,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2342,462835.wav,462835_augmented_spd_nse.wav,5.364,5.3856,True,0.996,False,True,False,AugmentationType.SPEED|NOISE
2343,462835.wav,462835_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2344,462846.wav,462846_augmented_spd_nse.wav,6.048,5.6911,True,1.0627,False,True,False,AugmentationType.SPEED|NOISE
2345,462846.wav,462846_augmented_pch_msk.wav,6.048,6.048,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2346,462674.wav,462674_augmented_spd_nse.wav,5.148,5.54,True,0.9292,False,False,False,AugmentationType.SPEED|NOISE
2347,462674.wav,462674_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2348,462723.wav,462723_augmented_spd_nse.wav,5.04,4.9753,True,1.013,False,False,False,AugmentationType.SPEED|NOISE
2349,462723.wav,462723_augmented_pch_msk.wav,5.04,5.04,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2350,857014.wav,857014_augmented_spd_nse.wav,5.868,6.1311,True,0.9571,False,True,False,AugmentationType.SPEED|NOISE
2351,857014.wav,857014_augmented_pch_msk.wav,5.868,5.868,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2352,857013.wav,857013_augmented_spd_nse.wav,4.56,4.6736,True,0.9757,False,False,False,AugmentationType.SPEED|NOISE
2353,857013.wav,857013_augmented_pch_msk.wav,4.56,4.56,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2354,857011.wav,857011_augmented_spd_nse.wav,5.148,4.7091,True,1.0932,False,True,False,AugmentationType.SPEED|NOISE
2355,857011.wav,857011_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2356,857009.wav,857009_augmented_spd_nse.wav,5.328,5.8776,True,0.9065,False,True,False,AugmentationType.SPEED|NOISE
2357,857009.wav,857009_augmented_pch_msk.wav,5.328,5.328,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2358,857007.wav,857007_augmented_spd_nse.wav,5.256,5.0438,True,1.0421,False,False,False,AugmentationType.SPEED|NOISE
2359,857007.wav,857007_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2360,857001.wav,857001_augmented_spd_nse.wav,5.616,5.6171,True,0.9998,False,False,False,AugmentationType.SPEED|NOISE
2361,857001.wav,857001_augmented_pch_msk.wav,5.616,5.616,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2362,856999.wav,856999_augmented_spd_nse.wav,5.796,6.1492,True,0.9426,False,True,False,AugmentationType.SPEED|NOISE
2363,856999.wav,856999_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2364,856998.wav,856998_augmented_spd_nse.wav,5.08,5.356,True,0.9485,False,True,False,AugmentationType.SPEED|NOISE
2365,856998.wav,856998_augmented_pch_msk.wav,5.08,5.08,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2366,857048.wav,857048_augmented_spd_nse.wav,5.616,5.1931,True,1.0814,False,False,False,AugmentationType.SPEED|NOISE
2367,857048.wav,857048_augmented_pch_msk.wav,5.616,5.616,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2368,857046.wav,857046_augmented_spd_nse.wav,6.12,5.6697,True,1.0794,False,True,False,AugmentationType.SPEED|NOISE
2369,857046.wav,857046_augmented_pch_msk.wav,6.12,6.12,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2370,462370.wav,462370_augmented_spd_nse.wav,5.832,5.8346,True,0.9996,False,False,False,AugmentationType.SPEED|NOISE
2371,462370.wav,462370_augmented_pch_msk.wav,5.832,5.832,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2372,857941.wav,857941_augmented_spd_nse.wav,5.22,5.2492,True,0.9944,False,True,False,AugmentationType.SPEED|NOISE
2373,857941.wav,857941_augmented_pch_msk.wav,5.22,5.22,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2374,857938.wav,857938_augmented_spd_nse.wav,4.02,4.1589,True,0.9666,False,True,False,AugmentationType.SPEED|NOISE
2375,857938.wav,857938_augmented_pch_msk.wav,4.02,4.02,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2376,458792.wav,458792_augmented_spd_nse.wav,5.364,5.5779,True,0.9616,False,False,False,AugmentationType.SPEED|NOISE
2377,458792.wav,458792_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2378,857931.wav,857931_augmented_spd_nse.wav,4.45,4.7151,True,0.9438,False,False,False,AugmentationType.SPEED|NOISE
2379,857931.wav,857931_augmented_pch_msk.wav,4.45,4.45,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2380,857930.wav,857930_augmented_spd_nse.wav,5.796,6.0041,True,0.9653,False,True,False,AugmentationType.SPEED|NOISE
2381,857930.wav,857930_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2382,857928.wav,857928_augmented_spd_nse.wav,5.436,5.563,True,0.9772,False,False,False,AugmentationType.SPEED|NOISE
2383,857928.wav,857928_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2384,857926.wav,857926_augmented_spd_nse.wav,4.51,4.3334,True,1.0407,False,True,False,AugmentationType.SPEED|NOISE
2385,857926.wav,857926_augmented_pch_msk.wav,4.51,4.51,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2386,458835.wav,458835_augmented_spd_nse.wav,6.48,6.2718,True,1.0332,False,False,False,AugmentationType.SPEED|NOISE
2387,458835.wav,458835_augmented_pch_msk.wav,6.48,6.48,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2388,857917.wav,857917_augmented_spd_nse.wav,5.256,5.0831,True,1.034,False,True,False,AugmentationType.SPEED|NOISE
2389,857917.wav,857917_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2390,857915.wav,857915_augmented_spd_nse.wav,3.08,3.2048,True,0.9611,False,True,False,AugmentationType.SPEED|NOISE
2391,857915.wav,857915_augmented_pch_msk.wav,3.08,3.08,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2392,857910.wav,857910_augmented_spd_nse.wav,5.37,5.1421,True,1.0443,False,True,False,AugmentationType.SPEED|NOISE
2393,857910.wav,857910_augmented_pch_msk.wav,5.37,5.37,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2394,458845.wav,458845_augmented_spd_nse.wav,5.436,5.688,True,0.9557,False,True,False,AugmentationType.SPEED|NOISE
2395,458845.wav,458845_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2396,857923.wav,857923_augmented_spd_nse.wav,5.22,5.4221,True,0.9627,False,False,False,AugmentationType.SPEED|NOISE
2397,857923.wav,857923_augmented_pch_msk.wav,5.22,5.22,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2398,857964.wav,857964_augmented_spd_nse.wav,4.76,5.2888,True,0.9,False,True,False,AugmentationType.SPEED|NOISE
2399,857964.wav,857964_augmented_pch_msk.wav,4.76,4.76,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2400,857962.wav,857962_augmented_spd_nse.wav,5.328,5.3839,True,0.9896,False,True,False,AugmentationType.SPEED|NOISE
2401,857962.wav,857962_augmented_pch_msk.wav,5.328,5.328,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2402,857959.wav,857959_augmented_spd_nse.wav,5.328,4.9662,True,1.0729,False,False,False,AugmentationType.SPEED|NOISE
2403,857959.wav,857959_augmented_pch_msk.wav,5.328,5.328,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2404,857956.wav,857956_augmented_spd_nse.wav,5.868,5.9236,True,0.9906,False,True,False,AugmentationType.SPEED|NOISE
2405,857956.wav,857956_augmented_pch_msk.wav,5.868,5.868,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2406,857950.wav,857950_augmented_spd_nse.wav,4.54,4.5537,True,0.997,False,True,False,AugmentationType.SPEED|NOISE
2407,857950.wav,857950_augmented_pch_msk.wav,4.54,4.54,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2408,857891.wav,857891_augmented_spd_nse.wav,5.148,4.7478,True,1.0843,False,True,False,AugmentationType.SPEED|NOISE
2409,857891.wav,857891_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2410,857880.wav,857880_augmented_spd_nse.wav,5.868,6.2119,True,0.9446,False,True,False,AugmentationType.SPEED|NOISE
2411,857880.wav,857880_augmented_pch_msk.wav,5.868,5.868,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2412,857879.wav,857879_augmented_spd_nse.wav,5.4,5.4049,True,0.9991,False,True,False,AugmentationType.SPEED|NOISE
2413,857879.wav,857879_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2414,857869.wav,857869_augmented_spd_nse.wav,6.408,6.1295,True,1.0454,False,False,False,AugmentationType.SPEED|NOISE
2415,857869.wav,857869_augmented_pch_msk.wav,6.408,6.408,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2416,857867.wav,857867_augmented_spd_nse.wav,5.508,5.7378,True,0.96,False,True,False,AugmentationType.SPEED|NOISE
2417,857867.wav,857867_augmented_pch_msk.wav,5.508,5.508,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2418,857849.wav,857849_augmented_spd_nse.wav,5.796,5.2732,True,1.0991,False,True,False,AugmentationType.SPEED|NOISE
2419,857849.wav,857849_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2420,857907.wav,857907_augmented_spd_nse.wav,6.408,5.8914,True,1.0877,False,True,False,AugmentationType.SPEED|NOISE
2421,857907.wav,857907_augmented_pch_msk.wav,6.408,6.408,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2422,857905.wav,857905_augmented_spd_nse.wav,5.688,5.6625,True,1.0045,False,True,False,AugmentationType.SPEED|NOISE
2423,857905.wav,857905_augmented_pch_msk.wav,5.688,5.688,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2424,857904.wav,857904_augmented_spd_nse.wav,5.58,5.6643,True,0.9851,False,False,False,AugmentationType.SPEED|NOISE
2425,857904.wav,857904_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2426,857893.wav,857893_augmented_spd_nse.wav,5.076,5.5991,True,0.9066,False,False,False,AugmentationType.SPEED|NOISE
2427,857893.wav,857893_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2428,857898.wav,857898_augmented_spd_nse.wav,5.04,5.0207,True,1.0038,False,False,False,AugmentationType.SPEED|NOISE
2429,857898.wav,857898_augmented_pch_msk.wav,5.04,5.04,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2430,857897.wav,857897_augmented_spd_nse.wav,5.256,5.288,True,0.9939,False,False,False,AugmentationType.SPEED|NOISE
2431,857897.wav,857897_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2432,458587.wav,458587_augmented_spd_nse.wav,5.4,4.9284,True,1.0957,False,True,False,AugmentationType.SPEED|NOISE
2433,458587.wav,458587_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2434,458619.wav,458619_augmented_spd_nse.wav,5.4,5.8849,True,0.9176,False,True,False,AugmentationType.SPEED|NOISE
2435,458619.wav,458619_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2436,458497.wav,458497_augmented_spd_nse.wav,5.58,5.9866,True,0.9321,False,True,False,AugmentationType.SPEED|NOISE
2437,458497.wav,458497_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2438,458529.wav,458529_augmented_spd_nse.wav,6.336,6.0561,True,1.0462,False,False,False,AugmentationType.SPEED|NOISE
2439,458529.wav,458529_augmented_pch_msk.wav,6.336,6.336,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2440,459325.wav,459325_augmented_spd_nse.wav,5.94,6.1559,True,0.9649,False,False,False,AugmentationType.SPEED|NOISE
2441,459325.wav,459325_augmented_pch_msk.wav,5.94,5.94,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2442,857819.wav,857819_augmented_spd_nse.wav,8.136,7.7474,True,1.0502,False,False,False,AugmentationType.SPEED|NOISE
2443,857819.wav,857819_augmented_pch_msk.wav,8.136,8.136,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2444,857814.wav,857814_augmented_spd_nse.wav,5.256,5.5681,True,0.9439,False,True,False,AugmentationType.SPEED|NOISE
2445,857814.wav,857814_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2446,857802.wav,857802_augmented_spd_nse.wav,5.94,5.4787,True,1.0842,False,False,False,AugmentationType.SPEED|NOISE
2447,857802.wav,857802_augmented_pch_msk.wav,5.94,5.94,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2448,857801.wav,857801_augmented_spd_nse.wav,4.1,4.0972,True,1.0007,False,True,False,AugmentationType.SPEED|NOISE
2449,857801.wav,857801_augmented_pch_msk.wav,4.1,4.1,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2450,857799.wav,857799_augmented_spd_nse.wav,5.868,6.0291,True,0.9733,False,True,False,AugmentationType.SPEED|NOISE
2451,857799.wav,857799_augmented_pch_msk.wav,5.868,5.868,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2452,857795.wav,857795_augmented_spd_nse.wav,5.256,5.3753,True,0.9778,False,True,False,AugmentationType.SPEED|NOISE
2453,857795.wav,857795_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2454,857792.wav,857792_augmented_spd_nse.wav,5.04,4.7209,True,1.0676,False,True,False,AugmentationType.SPEED|NOISE
2455,857792.wav,857792_augmented_pch_msk.wav,5.04,5.04,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2456,857791.wav,857791_augmented_spd_nse.wav,5.076,5.5883,True,0.9083,False,False,False,AugmentationType.SPEED|NOISE
2457,857791.wav,857791_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2458,857790.wav,857790_augmented_spd_nse.wav,6.156,5.622,True,1.095,False,False,False,AugmentationType.SPEED|NOISE
2459,857790.wav,857790_augmented_pch_msk.wav,6.156,6.156,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2460,857847.wav,857847_augmented_spd_nse.wav,5.076,5.5859,True,0.9087,False,False,False,AugmentationType.SPEED|NOISE
2461,857847.wav,857847_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2462,857838.wav,857838_augmented_spd_nse.wav,5.58,5.1784,True,1.0775,False,True,False,AugmentationType.SPEED|NOISE
2463,857838.wav,857838_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2464,857837.wav,857837_augmented_spd_nse.wav,5.58,5.3604,True,1.041,False,True,False,AugmentationType.SPEED|NOISE
2465,857837.wav,857837_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2466,459593.wav,459593_augmented_spd_nse.wav,5.292,5.4002,True,0.98,False,True,False,AugmentationType.SPEED|NOISE
2467,459593.wav,459593_augmented_pch_msk.wav,5.292,5.292,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2468,459664.wav,459664_augmented_spd_nse.wav,5.364,5.866,True,0.9144,False,False,False,AugmentationType.SPEED|NOISE
2469,459664.wav,459664_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2470,459738.wav,459738_augmented_spd_nse.wav,5.436,5.4403,True,0.9992,False,True,False,AugmentationType.SPEED|NOISE
2471,459738.wav,459738_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2472,857787.wav,857787_augmented_spd_nse.wav,5.328,5.0281,True,1.0596,False,True,False,AugmentationType.SPEED|NOISE
2473,857787.wav,857787_augmented_pch_msk.wav,5.328,5.328,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2474,857786.wav,857786_augmented_spd_nse.wav,5.256,5.1571,True,1.0192,False,True,False,AugmentationType.SPEED|NOISE
2475,857786.wav,857786_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2476,857782.wav,857782_augmented_spd_nse.wav,5.22,5.2151,True,1.0009,False,True,False,AugmentationType.SPEED|NOISE
2477,857782.wav,857782_augmented_pch_msk.wav,5.22,5.22,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2478,857780.wav,857780_augmented_spd_nse.wav,5.688,6.1635,True,0.9229,False,True,False,AugmentationType.SPEED|NOISE
2479,857780.wav,857780_augmented_pch_msk.wav,5.688,5.688,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2480,857779.wav,857779_augmented_spd_nse.wav,6.3,6.1976,True,1.0165,False,True,False,AugmentationType.SPEED|NOISE
2481,857779.wav,857779_augmented_pch_msk.wav,6.3,6.3,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2482,857774.wav,857774_augmented_spd_nse.wav,8.316,9.0772,True,0.9161,False,True,False,AugmentationType.SPEED|NOISE
2483,857774.wav,857774_augmented_pch_msk.wav,8.316,8.316,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
2484,857777.wav,857777_augmented_spd_nse.wav,4.166,4.4353,True,0.9393,False,False,False,AugmentationType.SPEED|NOISE
2485,857777.wav,857777_augmented_pch_msk.wav,4.166,4.166,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
2486,770652.wav,770652_augmented_spd_nse.wav,5.904,6.0537,True,0.9753,False,False,False,AugmentationType.SPEED|NOISE
2487,770652.wav,770652_augmented_pch_msk.wav,5.904,5.904,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
